epoch,train,val
1,0.08086432512104512,0.1034652087688446
2,0.08079652079641819,0.10268347716331482
3,0.08042778267413378,0.10199216324090958
4,0.07965764789432288,0.1025404863357544
5,0.0795627190604806,0.1025605665743351
6,0.07872940798252821,0.10147750103473663
7,0.07844080955833196,0.10318206909298897
8,0.07790856329500676,0.1020664942264557
9,0.07829376883208752,0.10289266675710679
10,0.07816301378160716,0.10171147879958153
11,0.07772835715562106,0.10228393110632897
12,0.077343497030437,0.10214104413986207
13,0.07723441979289054,0.10321442395448685
14,0.07707398777455092,0.1036269468665123
15,0.0767280239239335,0.10152357405424119
16,0.07674442187398672,0.10284930142760276
17,0.07635457152873278,0.1040433424115181
18,0.07592173500806093,0.10350593948364258
19,0.07551660378426313,0.10181345677375793
20,0.0751254670754075,0.10271561813354492
21,0.07579964102059603,0.10267502242326737
22,0.07601856980323791,0.10339391607046128
23,0.07562161253690719,0.10326589214801789
24,0.07531018139570951,0.10233549022674561
25,0.07557940372526646,0.10235117721557617
26,0.07496419772058725,0.10255862513184548
27,0.0752771251514554,0.10258286130428314
28,0.07506800053417682,0.10315603417158127
29,0.075440075494349,0.102211848706007
30,0.07494922997504473,0.103163828343153
