epoch,train,val
1,0.0754495014473796,0.1042809985280037
2,0.0747642432063818,0.10347941836714744
3,0.07458098800182343,0.10454913964867592
4,0.07421906987726688,0.10274786972999572
5,0.0740097771808505,0.10476905170083047
6,0.07443748047500849,0.10520282229781151
7,0.07367848101258277,0.10485053700208664
8,0.07345741543769836,0.10481056612730026
9,0.07340729221105576,0.10378765374422073
10,0.07329678652882576,0.10605939683318139
11,0.07272347200363874,0.10241243156790733
12,0.0721207905240357,0.10289707696437836
13,0.07192962473928928,0.1026714933514595
14,0.07117510923594236,0.10317783161997796
15,0.07159056591689586,0.1013863759636879
16,0.07147200322598218,0.10237209290266037
17,0.07094580250233412,0.10200309854745865
18,0.07073885926306248,0.10409045904874802
19,0.07052393820285797,0.10179528719186783
20,0.06991589325219393,0.10148741030693054
21,0.06993459926396609,0.10330497378110885
22,0.07010110377669335,0.10176840859651566
23,0.07045133082568646,0.1028083718419075
24,0.06949692492485046,0.10224900278449059
25,0.06975623869746923,0.10260509577393531
26,0.0693374563574791,0.10387588998675347
27,0.06882842614203691,0.10305385631322861
28,0.06884485183805228,0.10199699032306671
29,0.06926144798249007,0.1029512024819851
30,0.06938594242185354,0.1032647134065628
31,0.06948108098357916,0.10273955646157265
32,0.06864479912817478,0.1025037373304367
33,0.06886425905972719,0.10265634655952453
34,0.06879671296030283,0.10338454660773277
35,0.06897370394617319,0.10445869386196137
36,0.06940053026452661,0.10381303417682648
37,0.06918577155321837,0.10349609899520874
38,0.0694179052516818,0.1035801458954811
39,0.06863306516855955,0.10154371947050095
40,0.06837409909665584,0.10245640516281128
41,0.06817323500365019,0.10320202004909515
42,0.0677181988298893,0.10223938423395157
43,0.0674711923673749,0.10303538662195205
44,0.06722145954370498,0.10270853418111801
45,0.0672723858371377,0.10270831894874573
46,0.06770430959761142,0.10256437823176384
47,0.0670510403111577,0.10282465982437133
48,0.06744172741621733,0.10353943544626236
49,0.06706819843053818,0.10258583575487137
50,0.06699722004309297,0.10330423837900161
