epoch,train,val
1,0.16320661635637285,0.1623135575056076
2,0.16124896639347078,0.16120208549499512
3,0.16028301943778991,0.15889150446653366
4,0.15752130702257156,0.1571052170395851
5,0.15806650685071946,0.15698402029275893
6,0.1568478639817238,0.15632329905033113
7,0.1550671740078926,0.1561075440645218
8,0.15501787178754806,0.1558224403858185
9,0.15634465198278427,0.15755767476558685
10,0.15438664807081223,0.15506952702999116
11,0.15447054386138917,0.15448949855566024
12,0.15510984956264495,0.1540463083386421
13,0.15412184372663498,0.15308571517467498
14,0.15228967459440232,0.15286118251085282
15,0.15347057079792023,0.15193829733133316
16,0.15195072508335114,0.15171415489912032
17,0.15184310767889023,0.14931981462240218
18,0.14963380145311356,0.15015535187721252
19,0.15033286054611206,0.1512340551018715
20,0.15310637241840364,0.15273018336296082
21,0.1507844067120552,0.1542525633573532
22,0.15163328905582427,0.14957398635149002
23,0.149191518099308,0.15008576452732086
24,0.14783850251436234,0.14969534766674042
25,0.14870310632944106,0.15076363515853883
26,0.1524938963007927,0.15383454436063768
27,0.15792120683431626,0.15679463225603105
28,0.15837481513023377,0.15140813791751861
29,0.15132959359645842,0.15077483242750167
30,0.15154494573593139,0.14869453275203706
31,0.14926403099536895,0.14995272147655486
32,0.14890832251787187,0.15047553700208663
33,0.14914036363363267,0.1505388855934143
34,0.14890916459321976,0.14995344960689544
35,0.14938346027851104,0.15164593476057053
36,0.14909714554309844,0.14892652302980422
37,0.14998842590093614,0.1521076676249504
38,0.1505421998023987,0.1525851354598999
39,0.1543038929581642,0.151160165309906
40,0.1515023450732231,0.15052840596437453
41,0.1532620094370842,0.14845239090919496
42,0.15007520293474197,0.1493256162405014
43,0.14817423960924148,0.149632288813591
44,0.14765698751449585,0.1483151319026947
45,0.14866825714349746,0.1519116718173027
46,0.1481949298930168,0.1451307933330536
47,0.1463886609506607,0.14591592049598695
48,0.14624056544065475,0.14572457844018935
49,0.1463133477330208,0.14468969333171844
50,0.14613985766649246,0.1471315625309944
