epoch,train,val
1,0.5478100382995605,0.5449301042556762
2,0.5436412602901459,0.5370061092376709
3,0.5408425596046448,0.5373231468200683
4,0.541588900308609,0.5414981286525726
5,0.5412703850364685,0.5427130360603333
6,0.5427027889823913,0.539783946275711
7,0.540050647945404,0.5419073596000671
8,0.5439552990436554,0.5422544181346893
9,0.5385632089805603,0.5330729031562805
10,0.532524839963913,0.533739045381546
11,0.5344745443153381,0.5369009265899658
12,0.5314727901935578,0.5289061958789826
13,0.5287448024368286,0.5249606812000275
14,0.5295065681457519,0.5306705963611603
15,0.5270003339958191,0.5267191002368927
16,0.5242472287368775,0.5212870361804962
17,0.5216294600296021,0.5171530055999756
18,0.5169434755420684,0.5128415565490723
19,0.5162903032493591,0.5130449073314667
20,0.5151268584346771,0.51628160405159
21,0.511400896577835,0.5059954330921174
22,0.507496139345169,0.5101000413894653
23,0.5044387887382508,0.49918922877311706
24,0.5003276224994659,0.5023423688411712
25,0.4976917758655548,0.4936335835456848
26,0.49543858862876894,0.4967240891456604
27,0.49569715292930605,0.4892276589870453
28,0.4918573926925659,0.48968035173416136
29,0.48892818270683286,0.48644374060630796
30,0.48699637035369875,0.4856833143234253
31,0.484313766450882,0.4833916478157044
32,0.48397491585731506,0.48169969058036805
33,0.4831416604423523,0.479816474199295
34,0.47846496064186095,0.47514944076538085
35,0.47427366535186766,0.4739396152496338
36,0.4723664068508148,0.46928336524963377
37,0.47058569818496704,0.4691005594730377
38,0.4673784429836273,0.46559149265289307
39,0.4690031585216522,0.465931574344635
40,0.46521058194160464,0.4641990075111389
41,0.46355349466323853,0.46228647565841674
42,0.4606359352111816,0.4632510144710541
43,0.4585402721405029,0.45760087633132934
44,0.45690672330856325,0.4586074872016907
45,0.4554776349258423,0.4550811653137207
46,0.45752493852615356,0.456779798746109
47,0.4543793378543854,0.45547986245155336
48,0.45400565390586856,0.4531498467922211
49,0.451562975358963,0.45594912981987
50,0.4581588487625122,0.45689877223968506
