epoch,train,val
1,0.5964511718908946,0.594352123260498
2,0.5941806818962098,0.595791778087616
3,0.5938237527370452,0.6052741749286652
4,0.5946420018513997,0.5993317692279816
5,0.5932401179790496,0.5965251173973084
6,0.5929023397445679,0.5974320225715637
7,0.5926253006458283,0.5937942514419555
8,0.5911902398427328,0.5931437070369721
9,0.589691401274999,0.595557413816452
10,0.5902415481885275,0.5961746122837067
11,0.5895933130582174,0.5938360459804535
12,0.5880692841211955,0.5894180419445038
13,0.5891913078625997,0.5897196061611175
14,0.5849415240287781,0.589368451833725
15,0.5877292550086975,0.5957882804870606
16,0.5892329972743988,0.5913279871940613
17,0.5883064373334249,0.5943782925605774
18,0.5880637381235758,0.5885558767318726
19,0.5868733980973562,0.5920735287666321
20,0.5853049335161845,0.5858533580303192
21,0.5830467544555664,0.5850877809524536
22,0.5827242489178975,0.5868054773807526
23,0.5821919923623403,0.5873365309238434
24,0.5790212241649628,0.5777774994373321
25,0.5781839546044668,0.5827982869148255
26,0.5779532671133677,0.5845039420127869
27,0.577324223391215,0.5835051062107086
28,0.5798815449873607,0.5874009625911712
29,0.5752683652083079,0.5788684222698212
30,0.5739500092347463,0.5784728329181671
31,0.5732620231469472,0.5785907740592957
32,0.5735655261516571,0.5734088275432586
33,0.5710247908592224,0.575557692527771
34,0.5687634012699128,0.570764461517334
35,0.5674818747361501,0.5724132053852081
36,0.5673218206564585,0.566463590145111
37,0.5645434915383657,0.5640685000419616
38,0.5624216714541117,0.5650845971107483
39,0.5600582967599232,0.5626174263954162
40,0.559460579919815,0.5643585710525513
41,0.5584570478757223,0.5568230509757995
42,0.5573712075233459,0.5586963515281678
43,0.5538578755537669,0.5537551226615905
44,0.5524507107257843,0.5514831566810607
45,0.5507186083316803,0.5541929848194123
46,0.550129466787974,0.549717500448227
47,0.5483617616176605,0.5522466394901275
