epoch,train,val
1,0.11568277158737182,0.11262603056430817
2,0.11625944916208585,0.11309706890583038
3,0.1153829092969497,0.11180058723688126
4,0.11595859624644121,0.11175044104456902
5,0.1151494734937946,0.1113448821902275
6,0.11553428374429543,0.11149403184652329
7,0.11575589716136456,0.11180960696935653
8,0.11433981125305097,0.10991924566030502
9,0.11399309342453877,0.1105839222073555
10,0.11569272014796733,0.11082979512214661
11,0.11768279362966617,0.11252282708883285
12,0.11464581261475881,0.10855246597528458
13,0.11381275653342406,0.10882057458162307
