epoch,train,val
1,0.6922627066453297,0.43190391278266904
2,0.5137574431419373,0.49537128496170046
3,0.47218088115056356,0.4812022602558136
4,0.5028089483261109,0.4968733108043671
5,0.4721287733713786,0.44297117352485654
6,0.43726412030855816,0.435346626996994
7,0.4330833941936493,0.43258385920524595
8,0.4313809770107269,0.43152064037322996
9,0.4285519001642863,0.42894292378425597
10,0.42652499868075056,0.42745608949661257
11,0.42463304368654886,0.427818779706955
12,0.42314235765139263,0.42706198430061343
13,0.4216712634086609,0.4188526542186737
14,0.41972600094477336,0.42085470700263977
15,0.41693916730880737,0.4178480579853058
16,0.41620809469223025,0.41712877035140994
17,0.4145396898428599,0.41780950021743773
18,0.412524658536911,0.4130874464511871
19,0.40980986496607463,0.4075110127925873
20,0.408292313226064,0.4107662308216095
21,0.40643476521174116,0.4022706825733185
22,0.40384806571006776,0.4038271861076355
23,0.4019984426021576,0.40073286890983584
24,0.3990635629336039,0.40269041299819947
25,0.3941102544784546,0.3920373146533966
26,0.38946567006905874,0.38389810085296633
27,0.38402276163895926,0.3785086574554443
28,0.37856054631868996,0.37461139941215515
29,0.37334710036913554,0.3739107778072357
30,0.3693088770627975,0.36501253390312194
31,0.36400313908259074,0.36119007551670074
32,0.35784582980473834,0.3534656622409821
33,0.3524247898817062,0.34776448607444765
34,0.3472566640694936,0.34115220975875854
35,0.34234529155095417,0.33952385556697845
36,0.3354386276483536,0.32976793467998505
37,0.32971216534773506,0.3265271542072296
38,0.3236637323538462,0.31749702310562133
39,0.3187632674773534,0.3160384932756424
40,0.3132752776225408,0.3106980762481689
41,0.3086573780059814,0.30716337597370147
42,0.30406156524817146,0.2988663088083267
43,0.29748901943365735,0.2942369672060013
44,0.2918509587049484,0.29125119376182557
45,0.2906744574546814,0.2875394406318664
46,0.2829914248228073,0.2759155807495117
47,0.2758516183058421,0.26708907234668733
48,0.26753609064420064,0.26058422958850863
49,0.26191375334262845,0.2569310965538025
50,0.25928450315793355,0.25734373354911805
51,0.25388430337111156,0.2405478881597519
52,0.24496092456181845,0.2335370774269104
53,0.2372860287030538,0.22772765898704528
54,0.22709526374340058,0.2160713186264038
55,0.21865606432755788,0.2087179045677185
56,0.21135951895713806,0.20218069756031037
57,0.20226011919577916,0.19353484219312667
58,0.19630954505205153,0.18786196857690812
59,0.1912909152507782,0.18368608158826827
60,0.18603424144585928,0.17700257432460784
61,0.18263798996210098,0.17616496002674104
62,0.18007745659748714,0.17390403521060943
63,0.1781731052160263,0.17419295644760133
64,0.17344794915914535,0.16867884838581085
65,0.1711461378097534,0.16637603199481965
66,0.16896310572226841,0.16385186153650283
67,0.16573364032109578,0.16366724812984468
68,0.16440043802658716,0.16582850217819214
69,0.16437177973190945,0.16167838543653487
70,0.1622694266796112,0.16059622937440873
71,0.16003960704803466,0.15479661065340042
72,0.1572714907805125,0.15483782863616943
73,0.1560758484005928,0.15594035577774049
74,0.15392763425509134,0.1543353523015976
75,0.1519146673242251,0.15226398158073426
76,0.15190043183962504,0.15118916261196136
77,0.1495508495092392,0.15238622665405274
78,0.1475013371229172,0.15068776834011077
79,0.14638450036843617,0.14887921458482742
80,0.14340433663924534,0.146351292014122
81,0.1429204044898351,0.14800751531124115
82,0.14240984041690827,0.14599564790725708
83,0.14129486521879833,0.14530837243795394
84,0.1405870354413986,0.14605177545547485
85,0.13821835980812708,0.14254338389635085
86,0.13802179344495139,0.14158989787101744
87,0.13724673885504404,0.14306401348114015
88,0.1386995712796847,0.14149930423498153
89,0.13697541506290437,0.14214223885536195
90,0.13747159541447956,0.14195922046899795
91,0.13476409780184428,0.13874155753850936
92,0.1361243742744128,0.13867111557722092
93,0.13386332071622212,0.14147225165367128
94,0.1355343328634898,0.13842797142267227
95,0.13254612193902335,0.13877625167369842
96,0.13185394934415817,0.13954410052299498
97,0.1321035431186358,0.13984707397222518
98,0.13207743214766185,0.1366007150411606
99,0.13035295681556067,0.1343345378637314
100,0.1291175403356552,0.13437593138217926
