epoch,train,val
1,0.09097252093553543,0.10840069845318795
2,0.08901054266095161,0.1052348592877388
3,0.08917533523440362,0.10705845630168914
4,0.08976283521652222,0.10159292978048325
5,0.08733569142520428,0.10565796446800232
6,0.08714174861758947,0.10462770456075668
7,0.08563087595552206,0.1056553763449192
8,0.08392993348687887,0.10275459691882133
9,0.08473715775161982,0.10636026895046234
10,0.08707878613919019,0.10263157054781914
11,0.08642992340922355,0.10059347632527352
12,0.08735807313621044,0.10166796863079071
13,0.0877905136615038,0.10513536614179611
14,0.08902559716254473,0.1058867821097374
15,0.08823519518971443,0.10633327758312225
16,0.09491248455047607,0.11644094610214234
17,0.09085900176018477,0.1077157935500145
18,0.09342590228021144,0.10655008631944657
