epoch,train,val
1,0.7540474521954854,0.5332377119064331
2,0.5310282152970632,0.5269689555168152
3,0.5170784041245778,0.49365564370155335
4,0.49086031551361087,0.4880214965343475
5,0.4879434069474538,0.4866799519062042
6,0.4854956978003184,0.48676127815246584
7,0.4836357412338257,0.47973690247535705
8,0.4787571741263072,0.473485946893692
9,0.46963893356323244,0.4684881730079651
10,0.4594739439328512,0.44688373160362244
11,0.44643485140800476,0.4454851896762848
12,0.4431722229639689,0.4436179103851318
13,0.4413915621916453,0.44064728927612307
14,0.43938420327504474,0.44128502464294433
15,0.43904832173983255,0.439859249830246
16,0.43765397267341616,0.43745501708984375
17,0.4350463438510895,0.43306818151473997
18,0.43371895591417947,0.43161953043937684
19,0.43262223188082377,0.43413309335708616
20,0.4303398065408071,0.43172394013404847
21,0.42997617535591126,0.43387451338768007
22,0.4307424375375112,0.4302007668018341
23,0.4293636767228444,0.4324244945049286
24,0.4284973438103994,0.4288081052303314
25,0.4258648722330729,0.42552010297775267
26,0.42227423884073895,0.42178407549858093
27,0.4187988152106603,0.4159025869369507
28,0.4157104177633921,0.4154968214035034
29,0.412494087878863,0.4115803053379059
30,0.4090793010632197,0.4067309699058533
31,0.40625431172053017,0.403264963388443
32,0.4011938960711161,0.396856027841568
33,0.39499907937049866,0.3908354799747467
34,0.38905819166501365,0.38522727179527283
35,0.3778858246644338,0.37347792768478394
36,0.368722877240181,0.363709361076355
37,0.36075140129725136,0.35640691113471984
38,0.35646930908362073,0.3539513566493988
39,0.35137948199907937,0.3489887130260467
40,0.34801427006721497,0.344115495800972
41,0.34321090395450593,0.3386417430639267
42,0.33684979059696196,0.3339979761838913
43,0.3316791980346044,0.3267595895528793
44,0.3254117212375005,0.3233835821151733
45,0.3177527216911316,0.3153077449798584
46,0.3150032726208369,0.3099820729494095
47,0.31230343482494355,0.3022075328826904
48,0.3053982466220856,0.29575494837760924
49,0.2957777311325073,0.2870712926387787
50,0.290650777276357,0.2851092565059662
51,0.2854224677880605,0.2775421653985977
52,0.2764524374961853,0.26797607231140136
53,0.2674887045621872,0.2566241163015366
54,0.2575493601004283,0.24482709527015686
55,0.24840211774508159,0.2395187302827835
56,0.24810803173383078,0.23518717122077942
57,0.24144519370396933,0.23175619339942932
58,0.23710762689113618,0.22653673028945923
59,0.23244072364966076,0.22207361525297165
60,0.2266975208679835,0.21631740057468415
61,0.22181438848177593,0.21167459845542907
62,0.21687654427687328,0.20780449390411376
63,0.21539132572412492,0.20975843799114227
64,0.2110407347003619,0.2019793698787689
65,0.20616339464187622,0.19840748089551927
66,0.20430147138436636,0.19635063326358795
67,0.20005277475913366,0.1966762933731079
68,0.1992573770403862,0.19378221589326858
69,0.1968578639626503,0.18974185371398924
70,0.19330773541529975,0.18801141679286956
71,0.18973936011393866,0.1883663961291313
72,0.18811603968540827,0.18540148103237153
73,0.18497267098029455,0.18272195982933045
74,0.18187086184024812,0.1794741125702858
75,0.17953145966927211,0.17886602884531022
76,0.17743543369372686,0.1755284042954445
77,0.17554836310545605,0.17496612310409546
78,0.17295715152025223,0.17086265397071837
79,0.17137933064301808,0.17096589720249175
80,0.17044537335236867,0.1712871727347374
81,0.16860140058596929,0.17035757410526275
82,0.16927168440024057,0.16979496729373933
83,0.16685010560353597,0.1674254183769226
84,0.1660507954676946,0.167767584502697
85,0.16579934694369633,0.16835459780693054
86,0.16277810051838557,0.16489902460575104
87,0.1625988580226898,0.16347197186946869
88,0.16133131209611892,0.1620779601931572
89,0.16217719532648722,0.16488530820608138
90,0.16318186800082524,0.16439869743585586
91,0.1610367748538653,0.1642037581205368
92,0.15984505540529886,0.16178055602312089
93,0.15921667915185292,0.16341771429777147
94,0.15965765294631323,0.16091955471038819
95,0.1567429071267446,0.16020088297128676
96,0.15658137231270472,0.1609511871933937
97,0.1551771169145902,0.1606194887161255
98,0.15581039096514385,0.16449361789226533
99,0.15684351195494334,0.16134505486488343
100,0.15822117379506428,0.1626017306447029
