epoch,train,val
1,0.13615244598150253,0.13460077255964278
2,0.13543315560102462,0.13325189542770385
3,0.13370103503227235,0.13294671720266343
4,0.13286982353448867,0.13269831830263137
5,0.13269523062467575,0.13140175515413285
6,0.13289037163734435,0.13219197469949723
7,0.1313283917737007,0.13113099926710128
8,0.12963612708330155,0.13114520204067232
9,0.13075347850561142,0.13017534255981444
10,0.1292421953392029,0.13212359088659287
11,0.129805716047287,0.13124674236774445
12,0.12880556765556336,0.13104129177331925
13,0.12652390870571137,0.1298399466872215
14,0.12699717799186708,0.12868461138010026
15,0.12605168880462647,0.12927332067489625
16,0.12489702451944351,0.12623847526311874
17,0.12446628280639649,0.12906363373994828
18,0.12563404106378556,0.1285916400551796
19,0.12599236136674882,0.12909767878055572
20,0.12352935947418213,0.12543292778730392
21,0.12247258443117141,0.12478953284025192
22,0.1220171002960205,0.1262819882631302
23,0.12254245211482048,0.12519803833961488
24,0.12122457466125489,0.12278395491838455
25,0.12117607669830323,0.12282486069202424
26,0.11938550287723541,0.12452000898122788
27,0.1208714292883873,0.12076974511146546
28,0.11897827054023742,0.12186003118753433
29,0.1204885635304451,0.12295754903554916
30,0.1195770835185051,0.12121316313743591
31,0.121204955701828,0.12608699226379394
32,0.12479058809280395,0.12637462329864502
33,0.12357948314666747,0.12501426702737808
34,0.1224696399474144,0.12329168492555619
35,0.1225539772772789,0.12302247738838196
36,0.12166395870804787,0.12444931608438492
37,0.12623396825551986,0.12662963569164276
38,0.12518824743509294,0.12695632147789002
39,0.12744761994838716,0.12874808210134506
40,0.12345865314483642,0.1259549434185028
41,0.12252448831796646,0.12337818092107773
42,0.12072517520427704,0.12238801711797714
43,0.12169154811620712,0.12508675616979598
44,0.12099142434358597,0.128754696726799
45,0.12018086263895035,0.12001107335090637
46,0.11837618659734726,0.11947572672367096
47,0.1166284558558464,0.11919101238250733
48,0.11834063956737519,0.12141583341360092
49,0.1180028265106678,0.12124420166015625
50,0.11903668453454971,0.122995143532753
