epoch,train,val
1,0.2855536712884903,0.6918777670860291
2,0.28158675761699675,0.7994178767204285
3,0.2785615383052826,0.7713945379257202
4,0.27535572555541993,0.7238436460494995
5,0.27206831940174103,0.8052326126098632
6,0.2687927485179901,0.7280524916648865
7,0.26689568538188935,0.7612621865272522
8,0.2646167561674118,0.7156708734035492
9,0.2624237720775604,0.698214154958725
10,0.2589879132413864,0.7338413138389588
11,0.25753044481277465,0.8182000417709351
12,0.2549457110977173,0.7387735831737519
13,0.2527376010942459,0.754011688709259
14,0.2509883411026001,0.796977026462555
15,0.2490145942735672,0.7870268988609314
16,0.2477686747264862,0.8115019521713257
17,0.24565862793922424,0.7907888751029968
18,0.2440110519862175,0.8183715662956238
19,0.24282104514598846,0.7640016412734986
20,0.24242223160266876,0.735824375629425
21,0.2400784448671341,0.7503052196502685
22,0.23887192029953003,0.7661689677238465
23,0.23767729207277297,0.79000279712677
24,0.23739024648666382,0.7921881031990051
25,0.23564067080497741,0.7685182633399963
26,0.23482831819534303,0.7480575835704804
27,0.23282510845184326,0.7899880604743957
28,0.232492131152153,0.8665920901298523
29,0.2306669181585312,0.7958148856163025
30,0.23050239633083344,0.7904319524765014
31,0.22904807908535005,0.7618999102115631
32,0.22856663491249085,0.7599729814529419
